single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1248/bpb.b19-00221::sp0002,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Atenolol,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists atenolol parameters. Conditions: 10 µM in donor, 0/30/60/90/120 min sampling, S=0.33 cm2, Caco-2 height 27.2 µm.",0.91,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0003,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Corticosterone,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists corticosterone parameters; footnote states corticosterone is not ionized.",0.91,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0004,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Doxepin,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists doxepin parameters. Sampling at 0, 30, 60, 90, 120 min and S=0.33 cm2 are reported in Methods.",0.91,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0005,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Fluconazole,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists fluconazole parameters; Fig. 2 shows fluoxetine only, not fluconazole.",0.91,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0006,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Fluoxetine,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Fig. 2 caption: concentration profiles for fluoxetine in donor, intracellular, and receiver compartments; Table 1 includes fluoxetine parameters (fu2, PS1/fu1, Papp, lag time).",0.95,"This is the exemplar compound discussed in Results; no cumulative amount endpoint is explicitly tabulated, so endpoint is set to null-like cumulative amount context with time 0 as assay start.",caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0007,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Ibuprofen,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists ibuprofen parameters; Fig. 4 caption shows ibuprofen concentration profiles in donor, intracellular, and receiver compartments.",0.95,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0008,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Imipramine,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists imipramine parameters.",0.91,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0009,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Metoprolol,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists metoprolol parameters.",0.91,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/bpb.b19-00221::sp0010,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,,Caco-2 assay compound solution,Compound in FaSSIF/HEPES buffer,Propranolol,10.0,µM,molar,10 µM of compound,"[{'name': 'FaSSIF/HEPES buffer (pH 7.4)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'FaSSIF/HEPES buffer (pH 7.4) containing 10 µM of compound'}]",cumulative amount,,µM,0.0,min,Caco-2 permeability assay / transcellular transport assay,in vitro permeability,Caco-2 cell monolayer,Caco-2 cells,27.2,HBSS/HEPES buffer containing 4% bovine serum albumin (pH 7.4),finite,10 µM,0.33,"Materials and Methods, Caco-2 Permeability Assay; Table 1 lists propranolol parameters.",0.91,No release data; permeability model parameters extracted.,caco2assaycompoundsolution,0.0
10.1248/cpb.c21-00033::sp0001,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#1,IL preparation #1,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.1/0.9; after preparation LID/IBU as IL 0.1/0.1; dissolved LID/IBU in IL 0/0.26; suspended LID/IBU in IL 0/0.54,"[{'name': 'Ibuprofen', 'concentration_value': 0.9, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.9/0.1 mixture; ibuprofen component in preparation #1'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Experimental/Membrane Permeation Experiments; Results text describing IL preparations #1–9 and cumulative amounts through silicone membrane. Time course shown from 0 to 8 h for #1.,0.93,Cumulative amount for lidocaine at 8 h is not numerically tabulated in text; figure shows time course only. Endpoint value therefore null.,#1,8.0
10.1248/cpb.c21-00033::sp0002,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#2,IL preparation #2,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.2/0.8; after preparation LID/IBU as IL 0.2/0.2; dissolved LID/IBU in IL 0/0.52; suspended LID/IBU in IL 0/0.08,"[{'name': 'Ibuprofen', 'concentration_value': 0.8, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.2/0.8 mixture; ibuprofen component in preparation #2'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2 for formulation composition; Experimental/Membrane Permeation Experiments. Time course shown from 0 to 8 h for #2.,0.93,Cumulative amount value not explicitly readable in text.,#2,8.0
10.1248/cpb.c21-00033::sp0003,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#3,IL preparation #3,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.3/0.7; after preparation LID/IBU as IL 0.3/0.3; dissolved LID/IBU in IL 0/0.4; suspended LID/IBU in IL 0/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.7, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.3/0.7 mixture; ibuprofen component in preparation #3'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#3,8.0
10.1248/cpb.c21-00033::sp0004,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#4,IL preparation #4,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.4/0.6; after preparation LID/IBU as IL 0.4/0.4; dissolved LID/IBU in IL 0/0.2; suspended LID/IBU in IL 0/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.6, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.4/0.6 mixture; ibuprofen component in preparation #4'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#4,8.0
10.1248/cpb.c21-00033::sp0005,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#5,IL preparation #5,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.5/0.5; after preparation LID/IBU as IL 0.5/0.5; dissolved LID/IBU in IL 0/0; suspended LID/IBU in IL 0/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.5, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.5/0.5 mixture; ibuprofen component in preparation #5'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2; text states permeation rates from IL preparation #5 were 3.99 ± 0.06 µmol/cm2/h at the steady state. Cumulative time course shown in Fig. 3a over 0–8 h.,0.96,Cumulative amount at each timepoint is not numerically listed; figure time course only. Steady-state flux reported separately below.,#5,8.0
10.1248/cpb.c21-00033::sp0006,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#6,IL preparation #6,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.6/0.4; after preparation LID/IBU as IL 0.4/0.4; dissolved LID/IBU in IL 0.2/0; suspended LID/IBU in IL 0/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.4, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.6/0.4 mixture; ibuprofen component in preparation #6'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#6,8.0
10.1248/cpb.c21-00033::sp0007,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#7,IL preparation #7,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.7/0.3; after preparation LID/IBU as IL 0.3/0.3; dissolved LID/IBU in IL 0.4/0; suspended LID/IBU in IL 0/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.3, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.7/0.3 mixture; ibuprofen component in preparation #7'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#7,8.0
10.1248/cpb.c21-00033::sp0008,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#8,IL preparation #8,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.8/0.2; after preparation LID/IBU as IL 0.2/0.2; dissolved LID/IBU in IL 0.38/0; suspended LID/IBU in IL 0.22/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.2, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.8/0.2 mixture; ibuprofen component in preparation #8'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#8,8.0
10.1248/cpb.c21-00033::sp0009,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#9,IL preparation #9,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.9/0.1; after preparation LID/IBU as IL 0.1/0.1; dissolved LID/IBU in IL 0.19/0; suspended LID/IBU in IL 0.61/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.1, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.9/0.1 mixture; ibuprofen component in preparation #9'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3a; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#9,8.0
10.1248/cpb.c21-00033::sp0010,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#1,IL preparation #1,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.1/0.9; after preparation LID/IBU as IL 0.1/0.1; dissolved LID/IBU in IL 0/0.26; suspended LID/IBU in IL 0/0.54,"[{'name': 'Lidocaine', 'concentration_value': 0.1, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.1/0.9 mixture; lidocaine component in preparation #1'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#1,8.0
10.1248/cpb.c21-00033::sp0011,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#2,IL preparation #2,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.2/0.8; after preparation LID/IBU as IL 0.2/0.2; dissolved LID/IBU in IL 0/0.52; suspended LID/IBU in IL 0/0.08,"[{'name': 'Lidocaine', 'concentration_value': 0.2, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.2/0.8 mixture; lidocaine component in preparation #2'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#2,8.0
10.1248/cpb.c21-00033::sp0012,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#3,IL preparation #3,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.3/0.7; after preparation LID/IBU as IL 0.3/0.3; dissolved LID/IBU in IL 0/0.4; suspended LID/IBU in IL 0/0,"[{'name': 'Lidocaine', 'concentration_value': 0.3, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.3/0.7 mixture; lidocaine component in preparation #3'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#3,8.0
10.1248/cpb.c21-00033::sp0013,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#4,IL preparation #4,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.4/0.6; after preparation LID/IBU as IL 0.4/0.4; dissolved LID/IBU in IL 0/0.2; suspended LID/IBU in IL 0/0,"[{'name': 'Lidocaine', 'concentration_value': 0.4, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.4/0.6 mixture; lidocaine component in preparation #4'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#4,8.0
10.1248/cpb.c21-00033::sp0014,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#5,IL preparation #5,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.5/0.5; after preparation LID/IBU as IL 0.5/0.5; dissolved LID/IBU in IL 0/0; suspended LID/IBU in IL 0/0,"[{'name': 'Lidocaine', 'concentration_value': 0.5, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.5/0.5 mixture; lidocaine component in preparation #5'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; text states ibuprofen permeation rate from IL preparation #5 was 1.18 ± 0.05 µmol/cm2/h at steady state. Cumulative time course shown in Fig. 3b over 0–8 h.,0.96,Cumulative amount at each timepoint not explicitly tabulated; figure time course only. Steady-state flux reported separately below.,#5,8.0
10.1248/cpb.c21-00033::sp0015,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#6,IL preparation #6,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.6/0.4; after preparation LID/IBU as IL 0.4/0.4; dissolved LID/IBU in IL 0.2/0; suspended LID/IBU in IL 0/0,"[{'name': 'Lidocaine', 'concentration_value': 0.6, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.6/0.4 mixture; lidocaine component in preparation #6'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#6,8.0
10.1248/cpb.c21-00033::sp0016,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#7,IL preparation #7,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.7/0.3; after preparation LID/IBU as IL 0.3/0.3; dissolved LID/IBU in IL 0.4/0; suspended LID/IBU in IL 0/0,"[{'name': 'Lidocaine', 'concentration_value': 0.7, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.7/0.3 mixture; lidocaine component in preparation #7'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#7,8.0
10.1248/cpb.c21-00033::sp0017,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#8,IL preparation #8,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.8/0.2; after preparation LID/IBU as IL 0.2/0.2; dissolved LID/IBU in IL 0.38/0; suspended LID/IBU in IL 0.22/0,"[{'name': 'Lidocaine', 'concentration_value': 0.8, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.8/0.2 mixture; lidocaine component in preparation #8'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#8,8.0
