single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.18433/j3160b::sp0003,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSVs/gel+NR,NSV-NR loaded in LBG/Xanthan hydrogel,nile red,2.5,mM,molar,NR 2.5 mM,"[{'name': 'Tween 20 (polysorbate 20)', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'Tw20 15 mM'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'CHOL 15 mM'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,70.0,%,48.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel containing 2 cm3 vesicle solution in 8 mL total gel,,Figure 2a; Discussion: 'almost 70 % of NR was delivered within 48 h',0.85,Temperature 32°C. Non-purified vesicle samples. The ~70% value is stated explicitly in the Discussion.,nsvsgelnr,48.0
10.18433/j3160b::sp0004,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+NR,Nile red in LBG/Xanthan hydrogel (no vesicles),nile red,2.5,mM,molar,NR 2.5 mM,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,,%,48.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel without NSVs,,"Figure 2a; Discussion: 'When NR was directly dispersed in the hydrogel, almost no diffusion occurred'",0.75,Temperature 32°C. Described as 'almost no diffusion'; numeric value not explicitly stated in text. Figure 2a shows near-zero release (~0-5%) throughout 48h.,gelnr,48.0
10.18433/j3160b::sp0005,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSVs/gel+CAFF,NSV-CAFF loaded in LBG/Xanthan hydrogel,caffeine,3.0,%,w/v,CAFF 3%,"[{'name': 'Tween 20 (polysorbate 20)', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'Tw20 15 mM'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'CHOL 15 mM'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,100.0,%,48.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel containing 2 cm3 vesicle solution in 8 mL total gel,,"Figure 3a; Discussion: 'CAFF...capable to diffuse out completely from the polymeric matrix within the first 24-48 hours, with a slight lower delivery rate in the presence of NSVs'",0.8,Temperature 32°C. Non-purified samples. Slope of sqrt(time) plot: 25.42 (r²=0.995) per Figure 3b.,nsvsgelcaff,48.0
10.18433/j3160b::sp0006,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+CAFF,Caffeine in LBG/Xanthan hydrogel (no vesicles),caffeine,3.0,%,w/v,CAFF 3%,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,100.0,%,24.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel without NSVs,,Figure 3a; Discussion: 'CAFF...capable to diffuse out completely from the polymeric matrix within the first 24-48 hours',0.8,Temperature 32°C. Slope of sqrt(time) plot: 29.28 (r²=0.990) per Figure 3b. Released slightly faster than NSVs/gel+CAFF.,gelcaff,24.0
10.18433/j3160b::sp0007,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSVs/gel+IBU,NSV-IBU loaded in LBG/Xanthan hydrogel,ibuprofen,1.0,%,w/v,IBU 1%,"[{'name': 'Tween 20 (polysorbate 20)', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'Tw20 15 mM'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'CHOL 15 mM'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,60.0,%,48.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel containing 2 cm3 vesicle solution in 8 mL total gel,,"Figure 3a; Discussion: 'even after 48 h, the release was not complete and only about 60% of the loaded drug was capable to diffuse from the matrix'",0.85,Temperature 32°C. Non-purified samples. Slope of sqrt(time) plot: 10.21 (r²=0.974) per Figure 3b. The ~60% value explicitly stated in Discussion.,nsvsgelibu,48.0
10.18433/j3160b::sp0008,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+IBU,Ibuprofen in LBG/Xanthan hydrogel (no vesicles),ibuprofen,1.0,%,w/v,IBU 1%,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,60.0,%,48.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel without NSVs,,Figure 3a; Discussion: 'only about 60% of the loaded drug was capable to diffuse from the matrix (Figure 3a)'. Slope of sqrt(time) plot: 11.09 (r²=0.994) per Figure 3b.,0.8,Temperature 32°C. Value ~60% at 48h read from Figure 3a. Slope of sqrt(time) plot: 11.09 (r²=0.994).,gelibu,48.0
10.1007/s11095-020-02887-9::sp0001,10.1007/s11095-020-02887-9,Two-Photon Polymerisation 3D Printing of Microneedle Array Templates with Versatile Designs: Application in the Development of Polymeric Drug Delivery Systems.,ok,,D6 HFMN,5x5 conical hydrogel-forming microneedle array (D6) with lyophilised wafer-like reservoir,ibuprofen sodium,40.0,% w/w,w/w,40% w/w IBU Na in lyophilised wafer,"[{'name': 'Gantrez S-97', 'concentration_value': 20.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '20% w/w Gantrez S-97'}, {'name': 'PEG 10,000 Da', 'concentration_value': 7.5, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '7.5% w/w PEG 10,000 Da'}, {'name': 'Na2CO3', 'concentration_value': 3.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '3% w/w Na2CO3'}, {'name': 'gelatine', 'concentration_value': 10.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '10% w/w gelatine in wafer'}, {'name': 'mannitol', 'concentration_value': 3.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '3% w/w mannitol in wafer'}]",percent released,32.0,% of initial drug content,24.0,h,modified Franz diffusion cell,in vitro permeation,dermatomed neonatal porcine skin,stillborn piglets,350.0,PBS pH 7.4,finite,approximately 100 mg IBU Na in lyophilised wafer,0.5,"Fig. 9 and text: 'The D6 HFMN arrays led to a higher total amount of IBU Na delivery, reaching approximately 32 ± 8% of the initial drug content of the lyophilised wafer-like reservoir (100 mg).' Section 'In Vitro Drug Permeation with HFMN Arrays', p. 9-12.",0.85,Value read from text description of Fig. 9. Exact numeric timepoint values from figure curve not tabulated; 24 h endpoint stated in text. SD = ±8%. MN array area stated as 0.5 cm2.,d6hfmn,24.0
10.1007/s11095-020-02887-9::sp0002,10.1007/s11095-020-02887-9,Two-Photon Polymerisation 3D Printing of Microneedle Array Templates with Versatile Designs: Application in the Development of Polymeric Drug Delivery Systems.,ok,,D7 HFMN,5x3 cross-shaped hydrogel-forming microneedle array (D7) with lyophilised wafer-like reservoir,ibuprofen sodium,40.0,% w/w,w/w,40% w/w IBU Na in lyophilised wafer,"[{'name': 'Gantrez S-97', 'concentration_value': 20.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '20% w/w Gantrez S-97'}, {'name': 'PEG 10,000 Da', 'concentration_value': 7.5, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '7.5% w/w PEG 10,000 Da'}, {'name': 'Na2CO3', 'concentration_value': 3.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '3% w/w Na2CO3'}, {'name': 'gelatine', 'concentration_value': 10.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '10% w/w gelatine in wafer'}, {'name': 'mannitol', 'concentration_value': 3.0, 'concentration_unit': '% w/w', 'basis': 'w/w', 'raw': '3% w/w mannitol in wafer'}]",percent released,9.0,% of initial drug content,24.0,h,modified Franz diffusion cell,in vitro permeation,dermatomed neonatal porcine skin,stillborn piglets,350.0,PBS pH 7.4,finite,approximately 100 mg IBU Na in lyophilised wafer,0.5,"Fig. 9 and text: 'in the case of the D7 HFMN arrays, the drug amount measured in the acceptor compartment of the diffusion cells at 24 h post-insertion only reached approximately 9 ± 4% of the initial value.' Section 'In Vitro Drug Permeation with HFMN Arrays', p. 9-11.",0.85,Value read from text description of Fig. 9. SD = ±4%. MN array area stated as 0.5 cm2.,d7hfmn,24.0
10.1007/s11095-024-03747-6::sp0001,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,PAMAM G2-hfVal-Arg 3 + IBU (complex),IBU-charged PAMAM G2-hfVal-Arg 3,Ibuprofen,10.0,mg/g,drug/polymer ratio,10 mg/g (drug/polymer),"[{'name': 'PAMAM G2-hfVal-Arg 3', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': '5 mg dendrimer in 2 mL distilled water'}]",percent released,,%,5.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, physiological pH (~7.4)",finite,5 mg dendrimer + 50 µg IBU in 2 mL,,Fig. 3B; text: 'for all the fluorinated PAMAMs 3–6 a fast release is observed within five hours'; Drug Release Experiments section and Fig. 3 caption,0.5,"Numeric value not explicitly reported in text or table; fast release within 5h stated qualitatively. Timepoints: 0, 0.5h, 1h, 2h, 5h, 8h, 24h. Values readable only from Fig. 3B. 37°C, physiological pH.",pamamg2hfvalarg3ibucomplex,5.0
10.1007/s11095-024-03747-6::sp0002,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,PAMAM G4-hfVal-Arg 4 + IBU (complex),IBU-charged PAMAM G4-hfVal-Arg 4,Ibuprofen,10.0,mg/g,drug/polymer ratio,10 mg/g (drug/polymer),"[{'name': 'PAMAM G4-hfVal-Arg 4', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': '5 mg dendrimer in 2 mL distilled water'}]",percent released,,%,5.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, physiological pH (~7.4)",finite,5 mg dendrimer + 50 µg IBU in 2 mL,,Fig. 3B; text: 'for all the fluorinated PAMAMs 3–6 a fast release is observed within five hours',0.5,"Numeric value not explicitly reported in text or table; fast release within 5h stated qualitatively. 37°C, physiological pH. Values readable only from Fig. 3B.",pamamg4hfvalarg4ibucomplex,5.0
10.1007/s11095-024-03747-6::sp0003,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,PAMAM G2-α-tfm-β-Ala-Arg 5 + IBU (complex),IBU-charged PAMAM G2-α-tfm-β-Ala-Arg 5,Ibuprofen,10.0,mg/g,drug/polymer ratio,10 mg/g (drug/polymer),"[{'name': 'PAMAM G2-α-tfm-β-Ala-Arg 5', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': '5 mg dendrimer in 2 mL distilled water'}]",percent released,,%,5.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, physiological pH (~7.4)",finite,5 mg dendrimer + 50 µg IBU in 2 mL,,Fig. 3B; text: 'for all the fluorinated PAMAMs 3–6 a fast release is observed within five hours',0.5,"Numeric value not explicitly reported in text or table; fast release within 5h stated qualitatively. 37°C, physiological pH. Values readable only from Fig. 3B.",pamamg2tfmalaarg5ibucomplex,5.0
10.1007/s11095-024-03747-6::sp0004,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,PAMAM G4-α-tfm-β-Ala-Arg 6 + IBU (complex),IBU-charged PAMAM G4-α-tfm-β-Ala-Arg 6,Ibuprofen,10.0,mg/g,drug/polymer ratio,10 mg/g (drug/polymer),"[{'name': 'PAMAM G4-α-tfm-β-Ala-Arg 6', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': '5 mg dendrimer in 2 mL distilled water'}]",percent released,,%,5.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, physiological pH (~7.4)",finite,5 mg dendrimer + 50 µg IBU in 2 mL,,Fig. 3B; text: 'for all the fluorinated PAMAMs 3–6 a fast release is observed within five hours',0.5,"Numeric value not explicitly reported in text or table; fast release within 5h stated qualitatively. 37°C, physiological pH. Values readable only from Fig. 3B.",pamamg4tfmalaarg6ibucomplex,5.0
10.1007/s11095-024-03747-6::sp0005,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,"IBU-PAMAM G2-α-tfm-β-Ala-Arg 1, pH 7.5",IBU-PAMAM G2-α-tfm-β-Ala-Arg conjugate 1,Ibuprofen,,,,5 mg conjugate in 2 mL distilled water; FD=28.1% (4.5 IBU-Arg arms on PAMAM G2),"[{'name': 'PAMAM G2-α-tfm-β-Ala-Arg dendrimer backbone', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IBU covalently linked via ester bond to PAMAM G2 dendrimer with α-tfm-β-Ala-Arg arms'}]",percent released,50.0,%,72.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, pH 7.5",finite,5 mg conjugate in 2 mL distilled water,,Text p.1733: 'the maximum amount of released IBU observed at physiological pH is near to 50% after the same time [72h]'; Fig. 4B,0.85,"Text explicitly states ~50% released at physiological pH after 72h for both conjugates 1 and 2. 37°C. Release collected at timepoints: 0, 2h, 5h, 8h, 24h, 48h, 52h, 72h, 96h, 120h, 130h. Aliquots of 7 mL outside dialysis bag, replaced with fresh medium after each collection.",ibupamamg2tfmalaarg1ph75,72.0
10.1007/s11095-024-03747-6::sp0006,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,"IBU-PAMAM G2-α-tfm-β-Ala-Arg 1, pH 8",IBU-PAMAM G2-α-tfm-β-Ala-Arg conjugate 1,Ibuprofen,,,,5 mg conjugate in 2 mL distilled water; FD=28.1%,"[{'name': 'PAMAM G2-α-tfm-β-Ala-Arg dendrimer backbone', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IBU covalently linked via ester bond to PAMAM G2 dendrimer with α-tfm-β-Ala-Arg arms'}]",percent released,80.0,%,72.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, pH 8",finite,5 mg conjugate in 2 mL distilled water,,Text p.1733: 'an almost complete release of IBU (close to 80%) was achieved for both 1 and 2 at pH=8 after 72h in contact with alkaline PBS'; Fig. 4B,0.9,Text explicitly states ~80% released at pH=8 after 72h for both conjugates 1 and 2. 37°C. Alkaline pH mimics esterase action. Total release study duration 130h.,ibupamamg2tfmalaarg1ph8,72.0
10.1007/s11095-024-03747-6::sp0007,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,"IBU-PAMAM G4-α-tfm-β-Ala-Arg 2, pH 7.5",IBU-PAMAM G4-α-tfm-β-Ala-Arg conjugate 2,Ibuprofen,,,,5 mg conjugate in 2 mL distilled water; FD=23.4% (15 IBU-Arg arms on PAMAM G4),"[{'name': 'PAMAM G4-α-tfm-β-Ala-Arg dendrimer backbone', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IBU covalently linked via ester bond to PAMAM G4 dendrimer with α-tfm-β-Ala-Arg arms'}]",percent released,50.0,%,72.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, pH 7.5",finite,5 mg conjugate in 2 mL distilled water,,Text p.1733: 'the maximum amount of released IBU observed at physiological pH is near to 50% after the same time [72h]'; Fig. 4B,0.85,Text explicitly states ~50% released at physiological pH after 72h for both conjugates 1 and 2. 37°C. Total release study duration 130h.,ibupamamg4tfmalaarg2ph75,72.0
10.1007/s11095-024-03747-6::sp0008,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,"IBU-PAMAM G4-α-tfm-β-Ala-Arg 2, pH 8",IBU-PAMAM G4-α-tfm-β-Ala-Arg conjugate 2,Ibuprofen,,,,5 mg conjugate in 2 mL distilled water; FD=23.4%,"[{'name': 'PAMAM G4-α-tfm-β-Ala-Arg dendrimer backbone', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IBU covalently linked via ester bond to PAMAM G4 dendrimer with α-tfm-β-Ala-Arg arms'}]",percent released,80.0,%,72.0,h,dialysis membrane,in vitro release,"SpectraPor RC dialysis membrane, MWCO=1 kDa",Spectrum Laboratories,,"PBS, pH 8",finite,5 mg conjugate in 2 mL distilled water,,Text p.1733: 'an almost complete release of IBU (close to 80%) was achieved for both 1 and 2 at pH=8 after 72h in contact with alkaline PBS'; Fig. 4B,0.9,Text explicitly states ~80% released at pH=8 after 72h for both conjugates 1 and 2. 37°C. Alkaline pH mimics esterase action. Total release study duration 130h.,ibupamamg4tfmalaarg2ph8,72.0
10.1007/s13346-022-01182-x::sp0001,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-IDE1,Soluplus nanomicelles loaded with idebenone (direct dissolution),idebenone,0.1,% w/v,w/v,0.1% (w/v),"[{'name': 'Soluplus (polyvinyl caprolactam-polyvinyl acetate-polyethylene glycol graft copolymer)', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': '1.5 mM Soluplus micellar suspension'}]",percent released,13.0,%,24.0,h,dialysis bag,in vitro release,"Specta/Por dialysis membrane, MWCO 3.5 kD",Specta/Por,,water-ethanol 70:30 v/v,finite,"1 mL formulation in dialysis bag, 40 mL receiver",,"Figure 7 and text p.2000: 'The SNM-IDE formulation showed a prolonged release pattern, with about 13% drug release at 24 h.'",0.8,"Value read from text description of Figure 7; figure-digitized confirmation. Temperature 35±1°C, stirred at 50 rpm.",snmide1,24.0
10.1007/s13346-022-01182-x::sp0002,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,IDE aqueous suspension (neat drug),Idebenone aqueous suspension,idebenone,,,,API suspension in water,[],percent released,9.0,%,2.0,h,dialysis bag,in vitro release,"Specta/Por dialysis membrane, MWCO 3.5 kD",Specta/Por,,water-ethanol 70:30 v/v,finite,"1 mL in dialysis bag, 40 mL receiver",,"Figure 7 and text p.2000: 'Compared to neat IDE, a maximum value (9%) of dissolved drug was reached from its aqueous suspension after 2 h, with no further increase up to 24 h.'",0.9,"Neat drug suspension comparator. Temperature 35±1°C, stirred at 50 rpm.",ideaqueoussuspensionneatdrug,2.0
10.1007/s13346-022-01182-x::sp0004,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,IBU aqueous suspension (neat drug),Ibuprofen aqueous suspension,ibuprofen,,,,API suspension in water,[],percent released,53.0,%,4.0,h,dialysis bag,in vitro release,"Specta/Por dialysis membrane, MWCO 3.5 kD",Specta/Por,,water-methanol 70:30 v/v,finite,"1 mL in dialysis bag, 40 mL receiver",,Figure 8 and text p.2000-2001: 'the neat drug suspension showed a plateau in the dissolution profile after 4 h (at 53% of released drug)',0.9,"Neat drug suspension comparator. Temperature 35±1°C, stirred at 50 rpm.",ibuaqueoussuspensionneatdrug,4.0
10.1007/s13346-022-01182-x::sp0005,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-MIC1,Soluplus nanomicelles loaded with miconazole (direct dissolution),miconazole,0.5,% w/v,w/v,0.5% (w/v),"[{'name': 'Soluplus (polyvinyl caprolactam-polyvinyl acetate-polyethylene glycol graft copolymer)', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': '1.5 mM Soluplus micellar suspension'}]",percent released,10.0,%,24.0,h,dialysis bag,in vitro release,"Specta/Por dialysis membrane, MWCO 3.5 kD",Specta/Por,,water-methanol 70:30 v/v,finite,"1 mL formulation in dialysis bag, 40 mL receiver",,Figure 9 and text p.2001: 'The SNM-MIC formulation showed about 10% release of the drug at 24 h',0.9,"Temperature 35±1°C, stirred at 50 rpm.",snmmic1,24.0
10.1007/s13346-022-01182-x::sp0006,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,MIC aqueous suspension (neat drug),Miconazole aqueous suspension,miconazole,,,,API suspension in water,[],percent released,5.0,%,24.0,h,dialysis bag,in vitro release,"Specta/Por dialysis membrane, MWCO 3.5 kD",Specta/Por,,water-methanol 70:30 v/v,finite,"1 mL in dialysis bag, 40 mL receiver",,Figure 9 and text p.2001: 'at which time only 5% of drug was dissolved from the neat drug suspension',0.9,"Neat drug suspension comparator. Temperature 35±1°C, stirred at 50 rpm.",micaqueoussuspensionneatdrug,24.0
10.1016/j.ejpb.2020.05.013::sp0001,10.1016/j.ejpb.2020.05.013,Design and development of a novel fused filament fabrication (FFF) 3D printed diffusion cell with UV imaging capabilities to characterise permeation in pharmaceutical formulations.,ok,,IBU gel,5% w/w ibuprofen gel (commercial),Ibuprofen,5.0,% w/w,w/w,5 % w/w ibuprofen gel,"[{'name': 'Gel base (commercial formulation, unspecified excipients)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': '100 g tube of 5% w/w ibuprofen gel from Vivomed'}]",concentration in receptor,,µg/mL,0.0,min,"3D-printed diffusion cell (FFF, PLA) with UV imaging (SDi2)",in vitro permeation,Silicone membrane (Silatos TM),"Atos Medical, Sweden",130.0,Phosphate buffer pH 7.2,finite,approximately 1 mL IBU gel via quartz dosage tube,3.14,Figure 11a: Average IBU amount permeated (µg/mL) vs time; Section 2.2.6 and 3.2; t=0 min data point shown at ~0 µg/mL (below LOQ of 17.69 µg/mL per text),0.5,"Data from Figure 11a (graphical only, no table provided). Exact numeric values not reported in text. At t=0 min, concentration is ~0 µg/mL (below LOQ). Triplicate experiment conducted for 12h at 37°C with 600 rpm stirring. Values between 0-25 min stated to be below LOQ (17.69 µg/mL). Values between 440-720 min stated to potentially exceed calibration range (200 µg/mL) and may not be reliable.",ibugel,0.0
10.1016/j.ejpb.2020.05.013::sp0002,10.1016/j.ejpb.2020.05.013,Design and development of a novel fused filament fabrication (FFF) 3D printed diffusion cell with UV imaging capabilities to characterise permeation in pharmaceutical formulations.,ok,,IBU gel,5% w/w ibuprofen gel (commercial),Ibuprofen,5.0,% w/w,w/w,5 % w/w ibuprofen gel,"[{'name': 'Gel base (commercial formulation, unspecified excipients)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': '100 g tube of 5% w/w ibuprofen gel from Vivomed'}]",concentration in receptor,,µg/mL,60.0,min,"3D-printed diffusion cell (FFF, PLA) with UV imaging (SDi2)",in vitro permeation,Silicone membrane (Silatos TM),"Atos Medical, Sweden",130.0,Phosphate buffer pH 7.2,finite,approximately 1 mL IBU gel via quartz dosage tube,3.14,Figure 11a: Average IBU amount permeated (µg/mL) vs time at t=60 min; Section 3.2,0.4,"Data from Figure 11a (graphical only, no table provided). Exact numeric value not explicitly reported in text; approximate value from graph ~50-75 µg/mL at 60 min (unreliable digitization - value not extracted). Experiment conducted in triplicate at 37°C, 600 rpm, 12h duration.",ibugel,1.0
