record_id,doi,route,study_type,scientific_guard_pass,guard_reason,formulation_label,api_name,dosage_form,device,barrier,api_concentration_raw,components_text,evidence_preview,api_match,device_match,membrane_match,poloxamer_match,ethanol_match,propylene_glycol_match,matched_excipient_terms,level1_exact_match,level2_same_excipient_system,level3_partial_excipient_overlap,level4_same_api_device,highest_level,highest_level_label
record_2c9fa747f279,10.1007/s11095-008-9785-y,mixed,IVPT,True,,text_1,ibuprofen,saturated solution,Franz diffusion cell,stratum corneum,10 mg/ml,ibuprofen 10 mg/ml ; propylene glycol 75:25 (v/v) propylene glycol/water,"Quantity of ibuprofen (mean ± SD, n=5) in the SC following a 30-minute application | saturated solution in 75:25 (v/v) propylene glycol/water | The solution applied (500 µl) was constrained by a plastic template",True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_eebedadd4c16,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 10% (With Poloxamer 188),Ibuprofen,Gel,diffusion cell,mouse skin,10% w/v,Ibuprofen Weight/Volume ; Poloxamer 188 Weight,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,True,False,False,poloxamer,False,False,True,True,3,Level 3: Partial excipient overlap
record_2b5555a0682b,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 15% (With Poloxamer 188),Ibuprofen,Gel,diffusion cell,mouse skin,15% w/v,Ibuprofen Weight/Volume ; Poloxamer 188 Weight,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,True,False,False,poloxamer,False,False,True,True,3,Level 3: Partial excipient overlap
record_8f4d08b87384,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 5% (With Poloxamer 188),Ibuprofen,Gel,diffusion cell,mouse skin,5% w/v,Ibuprofen Weight/Volume ; Poloxamer 188 Weight,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,True,False,False,poloxamer,False,False,True,True,3,Level 3: Partial excipient overlap
record_5bc4d003491f,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,IBUGEL™ (Ibuprofen 5% w/w),ibuprofen,gel,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,"Ibuprofen Active component ; IMS Penetration enhancer, solvent ; PEG 300 Solvent, non-active ; PG Penetration enhancer, solvent",--- PAGE 2 --- 2 Abstract 30 Human skin remains the membrane of choice when conducting in vitro studies to determine 31 dermal penetration of active pharmaceutical ingredients or xenobiotics. However there are ethical and 32 safety issues a,True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_6f4d81e453f5,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,IBUGEL™ (Ibuprofen 5% w/w),ibuprofen,gel,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,"Ibuprofen Active component ; IMS Penetration enhancer, solvent ; PEG 300 Solvent, non-active ; PG Penetration enhancer, solvent","been recommended as an 35 acceptable surrogate for topical or transdermal delivery research. Here we examine the in vitro 36 permeation of a model active, ibuprofen, using human or porcine skin, as well as the Parallel Artificial 37 Membran",True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_a28c8f99f0f6,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,IBULEVE™ Speed Relief 5% Spray,ibuprofen,spray,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,"Ibuprofen Active component ; IMS Penetration enhancer, solvent ; PEG 300 Solvent, non-active ; PG Penetration enhancer, solvent",--- PAGE 2 --- 2 Abstract 30 Human skin remains the membrane of choice when conducting in vitro studies to determine 31 dermal penetration of active pharmaceutical ingredients or xenobiotics. However there are ethical and 32 safety issues a,True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_8515317ce0a0,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,IBULEVE™ Speed Relief 5% Spray,ibuprofen,spray,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,"Ibuprofen Active component ; IMS Penetration enhancer, solvent ; PEG 300 Solvent, non-active ; PG Penetration enhancer, solvent","been recommended as an 35 acceptable surrogate for topical or transdermal delivery research. Here we examine the in vitro 36 permeation of a model active, ibuprofen, using human or porcine skin, as well as the Parallel Artificial 37 Membran",True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_dfe6c44e744a,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,Isopropyl alcohol solution (5% w/w),ibuprofen,solution,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,Ibuprofen Active component ; Isopropyl alcohol Solvent,--- PAGE 2 --- 2 Abstract 30 Human skin remains the membrane of choice when conducting in vitro studies to determine 31 dermal penetration of active pharmaceutical ingredients or xenobiotics. However there are ethical and 32 safety issues a,True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_be6922d882d2,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,Isopropyl alcohol solution (5% w/w),ibuprofen,solution,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,Ibuprofen Active component ; Isopropyl alcohol Solvent,"been recommended as an 35 acceptable surrogate for topical or transdermal delivery research. Here we examine the in vitro 36 permeation of a model active, ibuprofen, using human or porcine skin, as well as the Parallel Artificial 37 Membran",True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_72eaf44a4ef4,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,Isopropyl alcohol solution (5% w/w),ibuprofen,solution,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,Ibuprofen Active component ; Isopropyl alcohol Solvent,"been recommended as an 35 acceptable surrogate for topical or transdermal delivery research. Here we examine the in vitro 36 permeation of a model active, ibuprofen, using human or porcine skin, as well as the Parallel Artificial 37 Membran",True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_22f2ed6c64d6,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,Propylene glycol solution (5% w/w),ibuprofen,solution,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,Ibuprofen Active component ; Propylene glycol Solvent,--- PAGE 2 --- 2 Abstract 30 Human skin remains the membrane of choice when conducting in vitro studies to determine 31 dermal penetration of active pharmaceutical ingredients or xenobiotics. However there are ethical and 32 safety issues a,True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_795d5ea23996,10.1016/j.ijpharm.2016.03.043,figure,IVPT,True,,Propylene glycol solution (5% w/w),ibuprofen,solution,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5%,Ibuprofen Active component ; Propylene glycol Solvent,"been recommended as an 35 acceptable surrogate for topical or transdermal delivery research. Here we examine the in vitro 36 permeation of a model active, ibuprofen, using human or porcine skin, as well as the Parallel Artificial 37 Membran",True,True,False,False,False,True,propylene glycol,False,False,True,True,3,Level 3: Partial excipient overlap
record_67841a39b2ca,10.1016/j.ijpharm.2019.118975,table,IVPT,True,,F1,Ibuprofen,Transdermal patch,diffusion cell,skin,10 mg/cm²,Polyvinyl alcohol Weight basis ; Ethanol Weight basis,F1 showed a significant release over 0.5 hours. | F1 showed a significant release over 0.5 hours. | F1 showed a significant release over 0.5 hours. Transdermal patch formulations may be relevant for ibuprofen delivery. skin skin,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_97a37df47a5c,10.1016/j.ijpharm.2019.118975,table,IVPT,True,,F1,Ibuprofen,Transdermal patch,diffusion cell,skin,10 mg/cm²,Polyvinyl alcohol Weight basis ; Ethanol Weight basis,F1 showed a significant release over 1 hour. | F1 showed a significant release over 1 hour. | F1 showed a significant release over 1 hour. Transdermal patch formulations may be relevant for ibuprofen delivery. skin skin,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_9056a0f2cc8d,10.1016/j.ijpharm.2019.118975,table,IVPT,True,,F2,Ibuprofen,Transdermal patch,diffusion cell,skin,15 mg/cm²,Polyvinyl alcohol Weight basis ; Ethanol Weight basis,F2 showed a significant release over 0.5 hours. | F2 showed a significant release over 0.5 hours. | F2 showed a significant release over 0.5 hours. Transdermal patch formulations may be relevant for ibuprofen delivery. skin skin,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_cbe2463917d1,10.1016/j.ijpharm.2019.118975,table,IVPT,True,,F2,Ibuprofen,Transdermal patch,diffusion cell,skin,15 mg/cm²,Polyvinyl alcohol Weight basis ; Ethanol Weight basis,F2 showed a significant release over 1 hour. | F2 showed a significant release over 1 hour. | F2 showed a significant release over 1 hour. Transdermal patch formulations may be relevant for ibuprofen delivery. skin skin,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_606a0299d260,10.1016/j.ijpharm.2019.118975,table,IVPT,True,,F3,Ibuprofen,Transdermal patch,diffusion cell,skin,20 mg/cm²,Polyvinyl alcohol Weight basis ; Ethanol Weight basis,F3 showed a significant release over 0.5 hours. | F3 showed a significant release over 0.5 hours. | F3 showed a significant release over 0.5 hours. Transdermal patch formulations may be relevant for ibuprofen delivery. skin skin,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_a09829bd9871,10.1016/j.ijpharm.2019.118975,table,IVPT,True,,F3,Ibuprofen,Transdermal patch,diffusion cell,skin,20 mg/cm²,Polyvinyl alcohol Weight basis ; Ethanol Weight basis,F3 showed a significant release over 1 hour. | F3 showed a significant release over 1 hour. | F3 showed a significant release over 1 hour. Transdermal patch formulations may be relevant for ibuprofen delivery. skin skin,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_ea936078e644,10.3389/fchem.2021.767923,figure,IVPT,True,,CI1,ibuprofen,Chitosan-Ibuprofen aerogel,Franz diffusion cell,porcine skin,5 mg/ml,Ibuprofen w/v ; Chitosan w/v,the cumulative release amounts of ibuprofen permeated through porcine skin at different pHs of PBS solution were increased slowly in 72 h and exhibited excellent permeability. | the cumulative release amounts of ibuprofen permeated through ,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_0bbb13628c42,10.3389/fchem.2021.767923,figure,IVPT,True,,CI1,ibuprofen,Chitosan-Ibuprofen aerogel,Franz diffusion cell,porcine skin,5 mg/ml,Ibuprofen w/v ; Chitosan w/v,the cumulative release amounts of ibuprofen permeated through porcine skin at different pHs of PBS solution were increased slowly in 72 h and exhibited excellent permeability. | the cumulative release amounts of ibuprofen permeated through ,True,True,False,False,True,False,ethanol,False,False,True,True,3,Level 3: Partial excipient overlap
record_6d9ea1e74925,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 10% (No Excipient),Ibuprofen,Gel,diffusion cell,mouse skin,10% w/v,Ibuprofen Weight/Volume,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_bb3bb86401c1,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 10% (With TPGS),Ibuprofen,Gel,diffusion cell,mouse skin,10% w/v,Ibuprofen Weight/Volume ; TPGS Weight,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_c1732c8a4393,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 15% (No Excipient),Ibuprofen,Gel,diffusion cell,mouse skin,15% w/v,Ibuprofen Weight/Volume,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_7a1f7f95aa3b,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 15% (With TPGS),Ibuprofen,Gel,diffusion cell,mouse skin,15% w/v,Ibuprofen Weight/Volume ; TPGS Weight,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_e1258a12308c,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 5% (No Excipient),Ibuprofen,Gel,diffusion cell,mouse skin,5% w/v,Ibuprofen Weight/Volume,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_903ca1acf8d9,10.1007/s11095-024-03747-6,mixed,IVPT,True,,Ibuprofen 5% (With TPGS),Ibuprofen,Gel,diffusion cell,mouse skin,5% w/v,Ibuprofen Weight/Volume ; TPGS Weight,"ntact us ■ Helpdesk ■ Feedback ■ Twitter ■ Blog ■ Tech blog ■ Developer Forum ○ Europe PMC plus NOTICE: The ORCID Claiming tool has been temporarily disabled, because of technical issues. Please check back in later. Considered IVPT with spe",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_8cbb8eafc69e,10.1016/j.jpba.2019.04.040,text,IVPT,True,,text_1,ibuprofen,lotion,Franz diffusion cell,stratum corneum,Ibuprofen formulation with Acetone treatment,acetone 50% v/v ; water 50% v/v,"skin barrier lipids | buffer, pH 7.4 | Ibuprofen formulation with Acetone treatment",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_0dbf50f97a74,10.1021/acs.molpharmaceut.0c00720,figure,IVRT,True,,N+-Ibuprofen,Ibuprofen,,Franz diffusion cell,Strat-M®-membranes,,N+-Ibuprofen,"nges. Phys. Chem. 1983, 87 (12), 1134-1143. 12. Friebolin, H., Ein- und zweidimensionale NMR-Spektroskopie. 4 ed.; Wiley-VCH: Weinheim, 2006; p 304. The study demonstrates that light-responsive ion-pairs of Ibuprofen facilitate enhanced mem",True,True,True,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_c36382dfd014,10.1021/acs.molpharmaceut.0c00720,figure,IVRT,True,,N+-Ibuprofen,Ibuprofen,,Franz diffusion cell,Strat-M®-membranes,,N+-Ibuprofen,"nges. Phys. Chem. 1983, 87 (12), 1134-1143. 12. Friebolin, H., Ein- und zweidimensionale NMR-Spektroskopie. 4 ed.; Wiley-VCH: Weinheim, 2006; p 304. The study demonstrates that light-responsive ion-pairs of Ibuprofen facilitate enhanced mem",True,True,True,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_56d2d3b2dd1a,10.1021/acs.molpharmaceut.0c00720,figure,IVRT,True,,P+-Ibuprofen,Ibuprofen,,Franz diffusion cell,Strat-M®-membranes,,P+-Ibuprofen,"nges. Phys. Chem. 1983, 87 (12), 1134-1143. 12. Friebolin, H., Ein- und zweidimensionale NMR-Spektroskopie. 4 ed.; Wiley-VCH: Weinheim, 2006; p 304. The study demonstrates that light-responsive ion-pairs of Ibuprofen facilitate enhanced mem",True,True,True,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_4d624f430c6c,10.1021/acs.molpharmaceut.0c00720,figure,IVRT,True,,P+-Ibuprofen,Ibuprofen,,Franz diffusion cell,Strat-M®-membranes,,P+-Ibuprofen,"nges. Phys. Chem. 1983, 87 (12), 1134-1143. 12. Friebolin, H., Ein- und zweidimensionale NMR-Spektroskopie. 4 ed.; Wiley-VCH: Weinheim, 2006; p 304. The study demonstrates that light-responsive ion-pairs of Ibuprofen facilitate enhanced mem",True,True,True,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_e058c87cb94e,10.1038/nature18615,text,IVPT,True,,text_1,ibuprofen,none,Franz diffusion cell,EBOV GP,not specified,toremifene not specified ; ibuprofen not specified,"Unexpectedly, both toremifene and ibuprofen bind in a cavity between the attachment (GP1) and fusion (GP2) subunits... | unknown | Thermal shift assays show up to a 14 °C decrease in the protein melting temperature after toremifene binding,",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_0ad8278f1ee0,10.1039/d0ra00100g,table,IVPT,True,,[ValOAm][IBU],Ibuprofen amyl ester,,Franz diffusion cell,porcine skin,,,"ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal drug delivery, in vitro skin penetration studies were conducted wi",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_89a4be188bec,10.1039/d0ra00100g,table,IVPT,True,,[ValOBu][IBU],Ibuprofen butyl ester,,Franz diffusion cell,porcine skin,,,"ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal drug delivery, in vitro skin penetration studies were conducted wi",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_501612f87cab,10.1039/d0ra00100g,table,IVPT,True,,[ValOEt][IBU],Ibuprofen ethyl ester,,Franz diffusion cell,porcine skin,,,"ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal drug delivery, in vitro skin penetration studies were conducted wi",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_3b4ea7b3d9d6,10.1039/d0ra00100g,table,IVPT,True,,[ValOHex][IBU],Ibuprofen hexyl ester,,Franz diffusion cell,porcine skin,,,"ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal drug delivery, in vitro skin penetration studies were conducted wi",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_23728b9b7a89,10.1039/d0ra00100g,table,IVPT,True,,[ValOPr][IBU],Ibuprofen propyl ester,,Franz diffusion cell,porcine skin,,,"ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal drug delivery, in vitro skin penetration studies were conducted wi",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_daa04f908693,10.1039/d0ra00100g,table,IVPT,True,,[ValOiPr][IBU],Ibuprofen isopropyl ester,,Franz diffusion cell,porcine skin,,,"ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal drug delivery, in vitro skin penetration studies were conducted wi",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_797d3caa1991,10.1039/d0ra00100g,table,IVPT,True,,rac-IBU,Ibuprofen,,Franz diffusion cell,porcine skin,,,"ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal drug delivery, in vitro skin penetration studies were conducted wi",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_fb26829467a8,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 200 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_b442e8fdd276,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 200 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_b21caddad006,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 200 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_85db64f6a3e6,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 200 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_ac4b338144c7,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 200 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_bec7e6328c62,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 200 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_dea378194778,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 300 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_386924aa4a1e,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 300 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_444d3fbba1c8,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 300 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_a7f82bfef9e1,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 300 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_35feeb8d88cf,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 300 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_986560e8c9fc,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen 300 μm,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_256fed3f4d2f,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen Control,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_a82be72002a6,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen Control,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_7e09f19f04ab,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen Control,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_48f549b70122,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen Control,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_a5877b6e3be2,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen Control,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_4d6d64cf8596,10.1186/2050-6511-13-5,mixed,IVPT,True,,Ibuprofen Control,Ibuprofen,,Franz diffusion cell,bovine split skin,,,", Verpoorten H, Luttge R, Bouwstra JA: Assembled microneedle arrays enhance the transport of compounds varying over a large range of molecular weight across huma ...[truncated] The study confirmed enhanced transdermal delivery of ibuprofen ",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_f1bd4b546c11,10.1208/s12249-015-0474-y,mixed,IVPT,True,,text_1,ibuprofen,Ion-pair complex in IPP,Franz diffusion cell,rabbit abdominal skin,N/A,Isopropyl Palmitate (IPP) N/A ; Ibuprofen (IB) N/A,"effective diffusion area of 0.95 cm2. | Phosphate buffered saline (PBS, pH 7.4). | flux values ranging from 0.32 to 169.85 μg/(cm2 h).",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
