record_id,doi,source_baseline,policy_level,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,normalized_value_ug_cm2,device,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence
record_eb5e98f7f8bb,10.1208/s12249-013-9995-4,gpt,v2,F4,F4,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=−1 (3.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,464.8,μg,48.0,h,726.25,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F4 | +1 (300) | −1 (0.1) | −1 (3.0) | 96.3 (1.5) | 19.3 (3.3) | 132.3 (65.7) | 464.8 (18.2) | 734.4 (195.2) | endpoint@Table 2: F4 | +1 (300) | −1 (0.1) | −1 (3.0) | 96.3 (1.5) | 19.3 (3.3) | 132.3 (65.7) | 464.8 (18.2) | 734.4 (195.2) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_764e4aa71249,10.1208/s12249-013-9995-4,gpt,v2,F4,F4,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=−1 (3.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,734.4,μg,72.0,h,1147.5,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F4 | +1 (300) | −1 (0.1) | −1 (3.0) | 96.3 (1.5) | 19.3 (3.3) | 132.3 (65.7) | 464.8 (18.2) | 734.4 (195.2) | endpoint@Table 2: F4 | +1 (300) | −1 (0.1) | −1 (3.0) | 96.3 (1.5) | 19.3 (3.3) | 132.3 (65.7) | 464.8 (18.2) | 734.4 (195.2) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_83a3f9b0e06e,10.1208/s12249-013-9995-4,gpt,v2,F5,F5,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=−1 (3.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,312.3,μg,24.0,h,487.96875,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | endpoint@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_bbc291658e05,10.1208/s12249-013-9995-4,gpt,v2,F5,F5,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=−1 (3.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,542.5,μg,48.0,h,847.65625,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | endpoint@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_9424b5553135,10.1208/s12249-013-9995-4,gpt,v2,F5,F5,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=−1 (3.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,799.5,μg,72.0,h,1249.21875,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | endpoint@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_c83676244c03,10.1208/s12249-013-9995-4,gpt,v2,F6,F6,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=+1 (2.0); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,148.8,μg,24.0,h,232.5,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | endpoint@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_cff9534403d5,10.1208/s12249-013-9995-4,gpt,v2,F6,F6,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=+1 (2.0); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,551.2,μg,48.0,h,861.25,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | endpoint@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_d9fc1e579464,10.1208/s12249-013-9995-4,gpt,v2,F6,F6,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=+1 (2.0); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,808.0,μg,72.0,h,1262.5,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | endpoint@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_8451385f5434,10.1208/s12249-013-9995-4,gpt,v2,F7,F7,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,123.9,μg,24.0,h,193.59375,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | endpoint@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_771853ae9097,10.1208/s12249-013-9995-4,gpt,v2,F7,F7,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,260.1,μg,48.0,h,406.40625,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | endpoint@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_1bf5e1e73737,10.1208/s12249-013-9995-4,gpt,v2,F7,F7,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,387.9,μg,72.0,h,606.09375,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | endpoint@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_f014c92e4f9a,10.1208/s12249-013-9995-4,gpt,v2,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,132.3,μg,24.0,h,206.71875,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_6a484a2ea1ad,10.1208/s12249-013-9995-4,gpt,v2,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,464.8,μg,48.0,h,726.25,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_6378b97946c2,10.1208/s12249-013-9995-4,gpt,v2,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,734.4,μg,72.0,h,1147.5,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_e3375489a6c9,10.1016/j.ejpb.2020.05.013,gpt,v2,5% w/w Ibuprofen gel,5% w/w Ibuprofen gel,Ibuprofen,5.0,% w/w,w/w,Ibuprofen 5.0 % [w/w],amount_total,250.0,µg/mL,720.0,min,2388.5350318471337,Franz diffusion cell,,,,,,,3.14,"formulation@Table 1: The absorbance readings were extracted from the software...be quantitatively assessed at increasing time points up to 12 h. | endpoint@Table 1: The absorbance readings were extracted from the software...be quantitatively assessed at increasing time points up to 12 h. | membrane_type@Table 1: pH 7.2) was used as the release media in 126 the receptor compartment and was prepared using sodium hydroxide and potassium phosphate 127 monobasic purchased from Fisher Scienti... | membrane_source@Table 1: from TCI Chemicals Ltd, Oxford, UK. A 5 % w/w ibuprofen gel 124 formulation was used as the model topical formulation. A 100 g tube of the gel was purchased 125 from Vivomed, Do... | membrane_thickness_um@Table 1: from TCI Chemicals Ltd, Oxford, UK. A 5 % w/w ibuprofen gel 124 formulation was used as the model topical formulation. A 100 g tube of the gel was purchased 125 from Vivomed, Do... | receptor_medium@Table 1: aterials and Methods 122 2.1. Materials 123 Ibuprofen was purchased from TCI Chemicals Ltd, Oxford, UK. A 5 % w/w ibuprofen gel 124 formulation was used as the model topical for..."
record_cf8f689281a3,10.1007/s11095-008-9785-y,gpt,v3,Ibuprofen 750 μg/cm²,Ibuprofen 750 μg/cm²,Ibuprofen,750.0,ug/cm2,topical application,Ibuprofen 750.0 μg/cm² [topical application]; Propylene Glycol 0.0 v/v% [co-solvent] note=75:25 mixture with water,amount_per_area,0.77,μg/cm²,0.5,hours,0.77,Franz diffusion cell,stratum corneum,rat,,water,finite,500 μl,2.0,"formulation@Table 2: Ibuprofen concentration measured after various time delays post-application. | endpoint@Table 2: Ibuprofen concentration measured after various time delays post-application. | membrane_type@Table 2: er occlusion (closed symbols) or left open to the ambient condition in between the acquisition of spectra (open 20 The paper investigates the dynamics of ibuprofen clearance fro... | membrane_source@Table 2: Ibuprofen concentration measured after various time delays post-application. --- PAGE 5 --- The majority of investigations undertaken to-date has focussed upon the absorption ph... | receptor_medium@Table 2: onstituents of a vehicle may influence DPK. The present study addresses, therefore, the clearance of a model drug, ibuprofen, subsequent to its application and removal in a DPK ... | dose_type@Table 2: nificantly more drug being made available as the presence of the cosolvent increased (9). The simplest explanation for these findings is that propylene glycol itself entered in ..."
record_376e82e8f4c3,10.1007/s11095-008-9785-y,gpt,v3,Ibuprofen 750 μg/cm²,Ibuprofen 750 μg/cm²,Ibuprofen,750.0,ug/cm2,topical application,Ibuprofen 750.0 μg/cm² [topical application]; Propylene Glycol 0.0 v/v% [co-solvent] note=75:25 mixture with water,amount_per_area,0.75,μg/cm²,1.0,hours,0.75,Franz diffusion cell,stratum corneum,rat,,water,finite,500 μl,2.0,"formulation@Table 2: Ibuprofen concentration measured after various time delays post-application. | endpoint@Table 2: Ibuprofen concentration measured after various time delays post-application. | membrane_type@Table 2: er occlusion (closed symbols) or left open to the ambient condition in between the acquisition of spectra (open 20 The paper investigates the dynamics of ibuprofen clearance fro... | membrane_source@Table 2: Ibuprofen concentration measured after various time delays post-application. --- PAGE 5 --- The majority of investigations undertaken to-date has focussed upon the absorption ph... | receptor_medium@Table 2: onstituents of a vehicle may influence DPK. The present study addresses, therefore, the clearance of a model drug, ibuprofen, subsequent to its application and removal in a DPK ... | dose_type@Table 2: nificantly more drug being made available as the presence of the cosolvent increased (9). The simplest explanation for these findings is that propylene glycol itself entered in ..."
record_f4ad6fc69336,10.1007/s11095-008-9785-y,gpt,v3,Ibuprofen 750 μg/cm²,Ibuprofen 750 μg/cm²,Ibuprofen,750.0,ug/cm2,topical application,Ibuprofen 750.0 μg/cm² [topical application]; Propylene Glycol 0.0 v/v% [co-solvent] note=75:25 mixture with water,amount_per_area,0.74,μg/cm²,2.0,hours,0.74,Franz diffusion cell,stratum corneum,rat,,water,finite,500 μl,2.0,"formulation@Table 2: Ibuprofen concentration measured after various time delays post-application. | endpoint@Table 2: Ibuprofen concentration measured after various time delays post-application. | membrane_type@Table 2: er occlusion (closed symbols) or left open to the ambient condition in between the acquisition of spectra (open 20 The paper investigates the dynamics of ibuprofen clearance fro... | membrane_source@Table 2: Ibuprofen concentration measured after various time delays post-application. --- PAGE 5 --- The majority of investigations undertaken to-date has focussed upon the absorption ph... | receptor_medium@Table 2: onstituents of a vehicle may influence DPK. The present study addresses, therefore, the clearance of a model drug, ibuprofen, subsequent to its application and removal in a DPK ... | dose_type@Table 2: nificantly more drug being made available as the presence of the cosolvent increased (9). The simplest explanation for these findings is that propylene glycol itself entered in ..."
record_1b7997ecf760,10.1007/s11095-008-9785-y,gpt,v3,Ibuprofen 750 μg/cm²,Ibuprofen 750 μg/cm²,Ibuprofen,750.0,ug/cm2,topical application,Ibuprofen 750.0 μg/cm² [topical application]; Propylene Glycol 0.0 v/v% [co-solvent] note=75:25 mixture with water,amount_per_area,0.73,μg/cm²,3.0,hours,0.73,Franz diffusion cell,stratum corneum,rat,,water,finite,500 μl,2.0,"formulation@Table 2: Ibuprofen concentration measured after various time delays post-application. | endpoint@Table 2: Ibuprofen concentration measured after various time delays post-application. | membrane_type@Table 2: er occlusion (closed symbols) or left open to the ambient condition in between the acquisition of spectra (open 20 The paper investigates the dynamics of ibuprofen clearance fro... | membrane_source@Table 2: Ibuprofen concentration measured after various time delays post-application. --- PAGE 5 --- The majority of investigations undertaken to-date has focussed upon the absorption ph... | receptor_medium@Table 2: onstituents of a vehicle may influence DPK. The present study addresses, therefore, the clearance of a model drug, ibuprofen, subsequent to its application and removal in a DPK ... | dose_type@Table 2: nificantly more drug being made available as the presence of the cosolvent increased (9). The simplest explanation for these findings is that propylene glycol itself entered in ..."
record_d39ce62be933,10.1007/s11095-008-9785-y,gpt,v3,Ibuprofen 750 μg/cm²,Ibuprofen 750 μg/cm²,Ibuprofen,750.0,ug/cm2,topical application,Ibuprofen 750.0 μg/cm² [topical application]; Propylene Glycol 0.0 v/v% [co-solvent] note=75:25 mixture with water,amount_per_area,0.72,μg/cm²,4.0,hours,0.72,Franz diffusion cell,stratum corneum,rat,,water,finite,500 μl,2.0,"formulation@Table 2: Ibuprofen concentration measured after various time delays post-application. | endpoint@Table 2: Ibuprofen concentration measured after various time delays post-application. | membrane_type@Table 2: er occlusion (closed symbols) or left open to the ambient condition in between the acquisition of spectra (open 20 The paper investigates the dynamics of ibuprofen clearance fro... | membrane_source@Table 2: Ibuprofen concentration measured after various time delays post-application. --- PAGE 5 --- The majority of investigations undertaken to-date has focussed upon the absorption ph... | receptor_medium@Table 2: onstituents of a vehicle may influence DPK. The present study addresses, therefore, the clearance of a model drug, ibuprofen, subsequent to its application and removal in a DPK ... | dose_type@Table 2: nificantly more drug being made available as the presence of the cosolvent increased (9). The simplest explanation for these findings is that propylene glycol itself entered in ..."
record_797d3caa1991,10.1039/d0ra00100g,gpt,v3,rac-IBU,rac-IBU,Ibuprofen,,,,,amount_total,302.84,mg IBU cm²,24.0,h,302840.0,Franz diffusion cell,porcine skin,porcine,,buffer pH 7.4,finite,100 mg,1.0,"formulation@Table 5:  | endpoint@Table 5:  | membrane_type@Table 5: ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal dru... | membrane_source@Table 5: ed by the stratum corneum, which is a lipophilic skin barrier for exogenous compounds. To determine the possibility of using ibuprofen derivatives in topical and transdermal dru... | receptor_medium@Table 5: should be added that results of numerous studies suggested that porcine skin as well as skin obtained from other animals (guinea pig, rats) seem to be also useful models to eval... | dose_type@Table 5: should be added that results of numerous studies suggested that porcine skin as well as skin obtained from other animals (guinea pig, rats) seem to be also useful models to eval..."
